entry_idx,exit_idx,entry_ts,exit_ts,side,entry,stop,target,exit_price,exit_reason,gross_ret,net_ret,risk_pct,r_multiple
11770,11797,2024-02-28 03:50:00+00:00,2024-02-28 06:05:00+00:00,short,20.31015,20.320009375705446,20.29043124858911,20.320009375705446,stop,-0.0004854408118819542,-0.0006854408118819542,0.0004854408118820357,-1.411996671257469
11909,11981,2024-02-28 15:25:00+00:00,2024-02-28 21:25:00+00:00,long,20.331885,20.30889437091669,20.37786625816662,20.337200000000003,time,0.0002614120628758876,6.141206287588758e-05,0.0011307672202213398,0.05431008409454645
12031,12103,2024-02-29 01:35:00+00:00,2024-02-29 07:35:00+00:00,long,20.3581,20.34217936231833,20.38994127536334,20.3756,time,0.0008596087061167879,0.0006596087061167879,0.0007820296433198831,0.8434574199427408
12109,12136,2024-02-29 08:05:00+00:00,2024-02-29 10:20:00+00:00,short,20.361,20.37554767682686,20.331904646346285,20.331904646346285,target,0.0014289746895396194,0.0012289746895396193,0.000714487344769804,1.7200790144372613
12150,12160,2024-02-29 11:30:00+00:00,2024-02-29 12:20:00+00:00,short,20.3075,20.316890381609557,20.28871923678089,20.28871923678089,target,0.0009248190677884072,0.0007248190677884072,0.0004624095338941862,1.5674829628118905
12163,12173,2024-02-29 12:35:00+00:00,2024-02-29 13:25:00+00:00,long,20.298405,20.28030757022695,20.3345998595461,20.3345998595461,target,0.001783138110905691,0.0015831381109056909,0.0008915690554528826,1.7756763757641203
12188,12190,2024-02-29 14:40:00+00:00,2024-02-29 14:50:00+00:00,long,20.4986,20.473796254428212,20.548207491143575,20.473796254428212,stop,-0.0012100214439907386,-0.0014100214439907387,0.0012100214439907005,-1.1652863259804254
12199,12206,2024-02-29 15:35:00+00:00,2024-02-29 16:10:00+00:00,long,20.4933,20.461866567442282,20.55616686511544,20.461866567442282,stop,-0.0015338394771813313,-0.0017338394771813314,0.0015338394771812855,-1.130391740364638
12319,12332,2024-03-01 01:35:00+00:00,2024-03-01 02:40:00+00:00,long,20.443215,20.43549669320283,20.458651613594338,20.458651613594338,target,0.0007550971603214052,0.0005550971603214052,0.0003775485801606822,1.4702668425210146
12338,12361,2024-03-01 03:10:00+00:00,2024-03-01 05:05:00+00:00,long,20.46155,20.450272417346067,20.484105165307863,20.450272417346067,stop,-0.000551159743711116,-0.000751159743711116,0.0005511597437111056,-1.362871201895998
