ts,open,high,low,close,ret1,ret3,ret6,atr_rel,body_rel,vol_log1p,footprint_raw,footprint_z,fh,fl,cross_up,cross_dn,in_bull_fvg,in_bear_fvg,fvg_width,htf_ret1,htf_atr_rel,htf_vol_log1p,htf_sweep_long,htf_sweep_short,htf_in_bull_fvg,htf_in_bear_fvg,htf_fvg_width,htf_age_long,htf_age_short,htf_long_bias,htf_short_bias,session_ok,vol_regime_ok,long_setup,short_setup,long_ret,short_ret,long_hold_bars,short_hold_bars,y
2024-01-23 09:30:00+00:00,1.27303,1.273195,1.27225,1.27231,-0.0005695051589310607,-0.0006558561672078689,-0.0011226780975709394,0.0005830371820917454,-0.970606741098199,7.3821741320315555,-199.4699997752905,-0.03499624755676628,0,1,0,0,0,0,1.1789579583660018e-05,-0.002817343535413186,0.002145092475602632,10.392572640658068,0,1,0,0,0.000901106511575739,102.0,6.0,0,1,1,1,False,False,0.0,0.0,1,1,0
2024-01-23 09:45:00+00:00,1.272285,1.2732,1.27202,1.27284,0.00041656514528676247,0.00012178975944543424,-0.0006987352107590272,0.00062869658835944,0.6935504598730986,7.4307426335010005,-41.3699993416667,0.40426824103317843,1,0,0,0,0,0,1.1784670500680747e-05,-0.002817343535413186,0.002145092475602632,10.392572640658068,0,1,0,0,0.000901106511575739,103.0,7.0,0,1,1,1,False,False,0.0,0.0,1,1,0
2024-01-23 10:00:00+00:00,1.272835,1.272875,1.272015,1.2723399999999998,-0.00039282235002058297,-0.0005459394282169017,-0.0006558407131778132,0.0006352071590851187,-0.6124725560985131,7.4589009985936565,-52.649999134242535,0.34445128766403693,0,0,0,0,0,0,1.178930160184108e-05,-0.002817343535413186,0.002145092475602632,10.392572640658068,0,1,0,0,0.000901106511575739,104.0,8.0,0,1,1,1,False,False,0.0,0.0,1,1,0
2024-01-23 20:00:00+00:00,1.2680600000000002,1.26865,1.267865,1.268555,0.0003943046634413694,0.0008678809109594621,0.0014446703112356296,0.0005456199945901125,0.7151639591175727,7.291008843506549,170.51000308990479,0.02869281975250586,1,0,1,0,0,0,0.0003547343236987806,0.0008516980730330914,0.0023388589111049407,10.524713822663763,0,0,0,1,0.0013749522312431165,144.0,0.0,0,1,0,1,False,False,0.0,0.0,1,1,0
2024-01-23 20:15:00+00:00,1.2685650000000002,1.268705,1.26823,1.26823,-0.00025619701156054386,4.336940879623441e-05,0.0012948152124996337,0.0005229302066178133,-0.5051298751421194,7.0285648279393715,-113.93000219017269,-0.8581258491675979,0,0,0,0,1,0,1.5770010171572355e-05,0.0008516980730330914,0.0023388589111049407,10.524713822663763,0,0,0,1,0.0013749522312431165,145.0,1.0,0,1,0,1,False,False,0.0,0.0,1,1,0
2024-01-23 20:30:00+00:00,1.268225,1.268385,1.268095,1.26833,7.88500508581702e-05,0.00021686756489280867,0.0009746704075068724,0.0004836567290429469,0.1711669053952207,6.783902594509147,64.65000062435865,-0.2910026934094402,0,1,1,0,0,0,1.5768766803507926e-05,0.0008516980730330914,0.0023388589111049407,10.524713822663763,0,0,0,1,0.0013749522312431165,146.0,2.0,0,1,0,1,False,False,0.0,0.0,1,1,0
2024-01-23 20:45:00+00:00,1.268345,1.26877,1.268255,1.26859,0.00020499396844675388,2.759044739875094e-05,0.0008954953035809066,0.0004732115923406199,0.4081214537287721,7.310563512505343,101.4899980723858,-0.16417719144391676,1,0,0,0,0,0,1.5765534963930988e-05,0.0008516980730330914,0.0023388589111049407,10.524713822663763,0,0,0,1,0.0013749522312431165,147.0,3.0,0,1,0,1,False,False,0.0,0.0,1,1,0
2024-01-23 21:00:00+00:00,1.26862,1.269065,1.268535,1.269,0.00032319346676223937,0.0006071453916087766,0.0006505411319417398,0.0004656711017102959,0.6430469551317611,6.572142654105188,48.44000120460987,-0.35751336483730756,0,1,1,0,0,0,0.00011820330969247774,0.0008516980730330914,0.0023388589111049407,10.524713822663763,0,0,0,1,0.0013749522312431165,148.0,4.0,0,1,0,1,False,False,0.0,0.0,1,1,0
2024-01-23 21:15:00+00:00,1.269005,1.269185,1.268825,1.269115,9.062253743108428e-05,0.0006189240970411181,0.0008359258864956143,0.0004413666828151384,0.1963776960478354,6.9629345021443365,-235.05000000447035,-1.1611472787344734,0,0,0,0,0,0,4.333728621921176e-05,0.0008516980730330914,0.0023388589111049407,10.524713822663763,0,0,0,1,0.0013749522312431165,149.0,5.0,0,1,0,1,False,False,0.0,0.0,1,1,0
2024-01-23 21:30:00+00:00,1.26911,1.269185,1.268605,1.268705,-0.00032305976999724706,9.065182604306443e-05,0.00011824477456623406,0.0004435959507051826,-0.719625920356958,6.949904380101352,-149.30999960005283,-0.884761608849978,0,0,0,0,0,0,4.3351291277400907e-05,0.0008516980730330914,0.0023388589111049407,10.524713822663763,0,0,0,1,0.0013749522312431165,150.0,6.0,0,1,0,1,False,False,0.0,0.0,1,1,0
