ts,symbol,side,price,quantity,signed_qty,fee,cash_flow,position_qty,avg_cost,realized_pnl_trade,realized_pnl_cum
2024-06-06 08:00:00+00:00,GBPUSD,sell,1.278725,1.0,-1.0,0.0,1.278725,-1.0,1.278725,0.0,0.03615216866579285
2024-06-06 11:25:00+00:00,GBPUSD,buy,1.2773273456214544,1.0,1.0,0.0,-1.2773273456214544,0.0,0.0,0.0013976543785454432,0.03754982304433829
2024-06-06 12:00:00+00:00,GBPUSD,sell,1.276975,1.0,-1.0,0.0,1.276975,-1.0,1.276975,0.0,0.03754982304433829
2024-06-06 12:15:00+00:00,GBPUSD,buy,1.2778538129128894,1.0,1.0,0.0,-1.2778538129128894,0.0,0.0,-0.0008788129128893818,0.03667101013144891
2024-06-06 12:50:00+00:00,GBPUSD,sell,1.277405,1.0,-1.0,0.0,1.277405,-1.0,1.277405,0.0,0.03667101013144891
2024-06-06 17:35:00+00:00,GBPUSD,buy,1.2792705783822549,1.0,1.0,0.0,-1.2792705783822549,0.0,0.0,-0.0018655783822549843,0.03480543174919393
2024-06-06 19:30:00+00:00,GBPUSD,sell,1.279045,1.0,-1.0,0.0,1.279045,-1.0,1.279045,0.0,0.03480543174919393
2024-06-07 01:30:00+00:00,GBPUSD,buy,1.27864,1.0,1.0,0.0,-1.27864,0.0,0.0,0.0004049999999999887,0.035210431749193916
2024-06-07 03:05:00+00:00,GBPUSD,sell,1.2788849999999998,1.0,-1.0,0.0,1.2788849999999998,-1.0,1.2788849999999998,0.0,0.035210431749193916
2024-06-07 04:35:00+00:00,GBPUSD,buy,1.2791581712286515,1.0,1.0,0.0,-1.2791581712286515,0.0,0.0,-0.00027317122865166965,0.034937260520542246
2024-06-07 05:30:00+00:00,GBPUSD,sell,1.27886,1.0,-1.0,0.0,1.27886,-1.0,1.27886,0.0,0.034937260520542246
2024-06-07 06:00:00+00:00,GBPUSD,buy,1.278324002464639,1.0,1.0,0.0,-1.278324002464639,0.0,0.0,0.0005359975353611546,0.0354732580559034
2024-06-07 10:45:00+00:00,GBPUSD,sell,1.279455,1.0,-1.0,0.0,1.279455,-1.0,1.279455,0.0,0.0354732580559034
2024-06-07 11:30:00+00:00,GBPUSD,buy,1.279809564359215,1.0,1.0,0.0,-1.279809564359215,0.0,0.0,-0.0003545643592148817,0.03511869369668852
2024-06-07 12:25:00+00:00,GBPUSD,buy,1.280895,1.0,1.0,0.0,-1.280895,1.0,1.280895,0.0,0.03511869369668852
2024-06-07 12:30:00+00:00,GBPUSD,sell,1.279734738678994,1.0,-1.0,0.0,1.279734738678994,0.0,0.0,-0.0011602613210059953,0.033958432375682523
2024-06-07 14:10:00+00:00,GBPUSD,sell,1.271735,1.0,-1.0,0.0,1.271735,-1.0,1.271735,0.0,0.033958432375682523
2024-06-07 14:35:00+00:00,GBPUSD,buy,1.273039606798181,1.0,1.0,0.0,-1.273039606798181,0.0,0.0,-0.0013046067981810072,0.032653825577501516
2024-06-07 15:20:00+00:00,GBPUSD,buy,1.2725,1.0,1.0,0.0,-1.2725,1.0,1.2725,0.0,0.032653825577501516
2024-06-09 21:20:00+00:00,GBPUSD,sell,1.272315,1.0,-1.0,0.0,1.272315,0.0,0.0,-0.0001849999999998797,0.03246882557750164
2024-06-09 21:45:00+00:00,GBPUSD,buy,1.27283,1.0,1.0,0.0,-1.27283,1.0,1.27283,0.0,0.03246882557750164
2024-06-09 22:00:00+00:00,GBPUSD,sell,1.2718230608667562,1.0,-1.0,0.0,1.2718230608667562,0.0,0.0,-0.0010069391332436783,0.03146188644425796
2024-06-09 22:25:00+00:00,GBPUSD,buy,1.272915,1.0,1.0,0.0,-1.272915,1.0,1.272915,0.0,0.03146188644425796
2024-06-10 00:35:00+00:00,GBPUSD,sell,1.2721620162806004,1.0,-1.0,0.0,1.2721620162806004,0.0,0.0,-0.0007529837193995803,0.030708902724858378
2024-06-10 01:20:00+00:00,GBPUSD,sell,1.27219,1.0,-1.0,0.0,1.27219,-1.0,1.27219,0.0,0.030708902724858378
2024-06-10 04:05:00+00:00,GBPUSD,buy,1.2711894087847615,1.0,1.0,0.0,-1.2711894087847615,0.0,0.0,0.0010005912152384333,0.03170949394009681
2024-06-10 04:40:00+00:00,GBPUSD,buy,1.2717,1.0,1.0,0.0,-1.2717,1.0,1.2717,0.0,0.03170949394009681
