entry_idx,exit_idx,entry_ts,exit_ts,side,entry,stop,target,exit_price,exit_reason,gross_ret,net_ret,risk_pct,r_multiple
2515,2531,2024-01-12 15:35:00+00:00,2024-01-12 16:55:00+00:00,short,1.09765,1.098535977740399,1.0958780445192022,1.0958780445192022,target,0.0016143173878720996,0.0015143173878720995,0.0008071586939360371,1.8761086232145474
2538,2547,2024-01-12 17:30:00+00:00,2024-01-12 18:15:00+00:00,short,1.09516,1.095651359466857,1.0941772810662855,1.095651359466857,stop,-0.0004486645484287344,-0.0005486645484287344,0.0004486645484287123,-1.2228836647052967
2562,2583,2024-01-12 19:30:00+00:00,2024-01-12 21:15:00+00:00,short,1.095895,1.096383501048946,1.0949179979021082,1.0949179979021082,target,0.0008915106811253626,0.0007915106811253625,0.00044575534056267516,1.775661685512461
2601,2604,2024-01-14 22:45:00+00:00,2024-01-14 23:00:00+00:00,long,1.09505,1.0948989670624922,1.0953520658750158,1.0948989670624922,stop,-0.00013792332542605923,-0.00023792332542605922,0.00013792332542609425,-1.7250405104864523
2658,2708,2024-01-15 03:30:00+00:00,2024-01-15 07:40:00+00:00,short,1.096395,1.0967872596705108,1.0956104806589784,1.0956104806589784,target,0.0007155444351913953,0.0006155444351913953,0.0003577722175956835,1.7204925458089264
2709,2713,2024-01-15 07:45:00+00:00,2024-01-15 08:05:00+00:00,short,1.095625,1.0962850664721429,1.0943048670557145,1.0962850664721429,stop,-0.0006024565632791745,-0.0007024565632791746,0.0006024565632792095,-1.1659870684944846
2718,2731,2024-01-15 08:30:00+00:00,2024-01-15 09:35:00+00:00,short,1.0958450000000002,1.09647977296561,1.0945754540687807,1.0945754540687807,target,0.0011585086679407608,0.0010585086679407607,0.0005792543339703739,1.8273642578693838
2736,2763,2024-01-15 10:00:00+00:00,2024-01-15 12:15:00+00:00,short,1.094055,1.0956514632723433,1.0908620734553134,1.0956514632723433,stop,-0.0014592166502993553,-0.0015592166502993554,0.0014592166502993972,-1.068529919056852
2772,2844,2024-01-15 13:00:00+00:00,2024-01-15 19:00:00+00:00,short,1.094955,1.095836114797176,1.0931927704056477,1.0951650000000002,time,-0.00019178870364555678,-0.00029178870364555677,0.0008047041176816573,-0.3626037159143571
2852,2893,2024-01-15 19:40:00+00:00,2024-01-15 23:05:00+00:00,short,1.095155,1.0953444943939972,1.094776011212006,1.094776011212006,target,0.00034605949659560764,0.00024605949659560765,0.00017302974829779295,1.4220646888421875
2957,2982,2024-01-16 04:25:00+00:00,2024-01-16 06:30:00+00:00,short,1.091765,1.0920343485759185,1.0912263028481632,1.0920343485759185,stop,-0.00024670929725578716,-0.00034670929725578715,0.00024670929725575247,-1.405335346932766
2990,2996,2024-01-16 07:10:00+00:00,2024-01-16 07:40:00+00:00,short,1.0912000000000002,1.0921364614001159,1.0893270771997687,1.0921364614001159,stop,-0.0008581940983465319,-0.000958194098346532,0.0008581940983465156,-1.1165237550295009
3019,3037,2024-01-16 09:35:00+00:00,2024-01-16 11:05:00+00:00,short,1.089045,1.0897789842693253,1.0875770314613495,1.0875770314613495,target,0.001347941121487617,0.0012479411214876169,0.0006739705607438165,1.8516255639693249
3041,3071,2024-01-16 11:25:00+00:00,2024-01-16 13:55:00+00:00,long,1.08879,1.087338271413003,1.0916934571739936,1.087338271413003,stop,-0.001333341220067119,-0.0014333412200671191,0.0013333412200670705,-1.0749995555676428
3076,3082,2024-01-16 14:20:00+00:00,2024-01-16 14:50:00+00:00,long,1.08887,1.0870240815828567,1.0925618368342866,1.0870240815828567,stop,-0.001695260606999316,-0.001795260606999316,0.0016952606069992944,-1.0589879800947177
3087,3096,2024-01-16 15:15:00+00:00,2024-01-16 16:00:00+00:00,long,1.088015,1.086483303096296,1.091078393807408,1.086483303096296,stop,-0.0014077902452668267,-0.0015077902452668268,0.0014077902452668642,-1.0710333085948986
3100,3109,2024-01-16 16:20:00+00:00,2024-01-16 17:05:00+00:00,long,1.089465,1.0868891949958637,1.0946166100082724,1.0868891949958637,stop,-0.0023642843084782372,-0.002464284308478237,0.002364284308478229,-1.0422960972160227
3119,3126,2024-01-16 17:55:00+00:00,2024-01-16 18:30:00+00:00,short,1.086305,1.0874062724494133,1.0841024551011735,1.0874062724494133,stop,-0.0010137783121806354,-0.0011137783121806355,0.00101377831218053,-1.0986408938719305
3141,3213,2024-01-16 19:45:00+00:00,2024-01-17 01:45:00+00:00,long,1.0873,1.0868004543193805,1.0882990913612387,1.0875400000000002,time,0.0002207302492414076,0.0001207302492414076,0.00045943684412708943,0.26277877040534525
3214,3217,2024-01-17 01:50:00+00:00,2024-01-17 02:05:00+00:00,long,1.087705,1.0873626778932552,1.0883896442134893,1.0883896442134893,target,0.0006294392445465036,0.0005294392445465035,0.0003147196222732034,1.6822568578347123
3228,3231,2024-01-17 03:00:00+00:00,2024-01-17 03:15:00+00:00,short,1.087395,1.0876627694454337,1.0868594611091322,1.0868594611091322,target,0.0004924971062655326,0.00039249710626553257,0.00024624855313278964,1.5939062369230332
3249,3254,2024-01-17 04:45:00+00:00,2024-01-17 05:10:00+00:00,long,1.08699,1.0865665148234693,1.087836970353061,1.0865665148234693,stop,-0.0003895943629017573,-0.0004895943629017574,0.0003895943629017463,-1.2566772219149211
3259,3276,2024-01-17 05:35:00+00:00,2024-01-17 07:00:00+00:00,short,1.0862500000000002,1.0866158145952445,1.0855183708095115,1.0866158145952445,stop,-0.00033676832703744,-0.00043676832703743997,0.0003367683270373469,-1.2969400346608702
3279,3351,2024-01-17 07:15:00+00:00,2024-01-17 13:15:00+00:00,long,1.087005,1.085495820030652,1.0900233599386961,1.087295,time,0.0002667881012505813,0.00016678810125058129,0.0013883836498894424,0.12013113316606082
3352,3382,2024-01-17 13:20:00+00:00,2024-01-17 15:50:00+00:00,short,1.086805,1.0879242739303834,1.0845664521392333,1.0845664521392333,target,0.0020597511612172603,0.0019597511612172605,0.0010298755806086258,1.902900890373772
3388,3405,2024-01-17 16:20:00+00:00,2024-01-17 17:45:00+00:00,short,1.085615,1.0865709595371846,1.0837030809256307,1.0865709595371846,stop,-0.0008805695731770591,-0.0009805695731770591,0.0008805695731770806,-1.1135628596904812
3410,3421,2024-01-17 18:10:00+00:00,2024-01-17 19:05:00+00:00,short,1.0862500000000002,1.0870697162339054,1.0846105675321898,1.0870697162339054,stop,-0.0007546294443316892,-0.0008546294443316893,0.0007546294443315984,-1.1325153684616018
3428,3500,2024-01-17 19:40:00+00:00,2024-01-18 01:40:00+00:00,long,1.087695,1.0858320329940623,1.0914209340118757,1.08935,time,0.0015215662478911263,0.0014215662478911262,0.001712765992247642,0.8299827609232475
3506,3509,2024-01-18 02:10:00+00:00,2024-01-18 02:25:00+00:00,long,1.09,1.089552046165611,1.0908959076687783,1.089552046165611,stop,-0.000410966820540426,-0.000510966820540426,0.0004109668205404718,-1.2433286429914545
3513,3554,2024-01-18 02:45:00+00:00,2024-01-18 06:10:00+00:00,short,1.08941,1.0903346267705203,1.0875607464589594,1.0903346267705203,stop,-0.0008487408510298167,-0.0009487408510298167,0.00084874085102973,-1.1178215927287354
3590,3633,2024-01-18 09:10:00+00:00,2024-01-18 12:45:00+00:00,long,1.088515,1.087606780351748,1.0903314392965038,1.087606780351748,stop,-0.0008343657627611911,-0.0009343657627611912,0.000834365762761138,-1.1198515127817268
3636,3642,2024-01-18 13:00:00+00:00,2024-01-18 13:30:00+00:00,short,1.0875,1.088439517296399,1.0856209654072018,1.0856209654072018,target,0.0017278479014235515,0.0016278479014235514,0.0008639239507117911,1.8842490686803053
3656,3678,2024-01-18 14:40:00+00:00,2024-01-18 16:30:00+00:00,short,1.0850499999999998,1.0869640154414897,1.0812219691170202,1.0869640154414897,stop,-0.0017639882415463326,-0.0018639882415463326,0.0017639882415463215,-1.0566897196863743
3684,3734,2024-01-18 17:00:00+00:00,2024-01-18 21:10:00+00:00,short,1.085435,1.0870944573786194,1.082116085242761,1.0870944573786194,stop,-0.0015288408597653458,-0.0016288408597653458,0.0015288408597654397,-1.0654090308325743
